Domain	Phylum	Class	Order	Family	Genus	Species	Oral Taxon ID	Domain_Taxon_Count	Phylum_Taxon_Count	Class_Taxon_Count	Order_Taxon_Count	Family_Taxon_Count	Genus_Taxon_Count	Species_Taxon_Count	Domain_Seq_Count	Phylum_Seq_Count	Class_Seq_Count	Order_Seq_Count	Family_Seq_Count	Genus_Seq_Count	Species_Seq_Count	Domain_Clone_Count	Phylum_Clone_Count	Class_Clone_Count	Order_Clone_Count	Family_Clone_Count	Genus_Clone_Count	Species_Clone_Count
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	radioresistens	10	788	141	53	18	11	6	1	1567	400	260	57	27	11	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	sp. HMT 408	408	788	141	53	18	11	6	1	1567	400	260	57	27	11	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Moraxella	catarrhalis	833	788	141	53	18	11	5	1	1567	400	260	57	27	16	13	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Moraxella	lincolnii	154	788	141	53	18	11	5	1	1567	400	260	57	27	16	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Moraxella	nonliquefaciens	98	788	141	53	18	11	5	1	1567	400	260	57	27	16	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Moraxella	osloensis	711	788	141	53	18	11	5	1	1567	400	260	57	27	16	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Moraxella	sp. HMT 276	276	788	141	53	18	11	5	1	1567	400	260	57	27	16	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	aeruginosa	536	788	141	53	18	7	7	1	1567	400	260	57	30	30	11	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	fluorescens	612	788	141	53	18	7	7	1	1567	400	260	57	30	30	7	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	luteola	344	788	141	53	18	7	7	1	1567	400	260	57	30	30	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	otitidis	834	788	141	53	18	7	7	1	1567	400	260	57	30	30	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	pseudoalcaligenes	740	788	141	53	18	7	7	1	1567	400	260	57	30	30	3	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	sp. HMT 032	32	788	141	53	18	7	7	1	1567	400	260	57	30	30	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	stutzeri	477	788	141	53	18	7	7	1	1567	400	260	57	30	30	7	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	maltophilia	663	788	141	53	2	2	2	1	1567	400	260	8	8	8	7	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	nitritireducens	37	788	141	53	2	2	2	1	1567	400	260	8	8	8	1	0	0	0	0	0	0	0
Bacteria	Saccharibacteria (TM7)	Saccharibacteria (TM7) [C-1]	Saccharibacteria (TM7) [O-1]	Saccharibacteria (TM7) [F-1]	Candidatus Saccharimonas	aalborgensis	988	788	24	24	24	23	1	1	1567	11	11	11	11	1	1	0	0	0	0	0	0	0
Bacteria	Saccharibacteria (TM7)	Saccharibacteria (TM7) [C-1]	Saccharibacteria (TM7) [O-1]	Saccharibacteria (TM7) [F-1]	Saccharibacteria (TM7) [G-1]	bacterium HMT 346	346	788	24	24	24	23	10	1	1567	11	11	11	11	6	0	0	0	0	0	0	0	0
Bacteria	Saccharibacteria (TM7)	Saccharibacteria (TM7) [C-1]	Saccharibacteria (TM7) [O-1]	Saccharibacteria (TM7) [F-1]	Saccharibacteria (TM7) [G-1]	bacterium HMT 347	347	788	24	24	24	23	10	1	1567	11	11	11	11	6	0	0	0	0	0	0	0	0
Bacteria	Saccharibacteria (TM7)	Saccharibacteria (TM7) [C-1]	Saccharibacteria (TM7) [O-1]	Saccharibacteria (TM7) [F-1]	Saccharibacteria (TM7) [G-1]	bacterium HMT 348	348	788	24	24	24	23	10	1	1567	11	11	11	11	6	2	0	0	0	0	0	0	0
Bacteria	Saccharibacteria (TM7)	Saccharibacteria (TM7) [C-1]	Saccharibacteria (TM7) [O-1]	Saccharibacteria (TM7) [F-1]	Saccharibacteria (TM7) [G-1]	bacterium HMT 349	349	788	24	24	24	23	10	1	1567	11	11	11	11	6	0	0	0	0	0	0	0	0
Bacteria	Saccharibacteria (TM7)	Saccharibacteria (TM7) [C-1]	Saccharibacteria (TM7) [O-1]	Saccharibacteria (TM7) [F-1]	Saccharibacteria (TM7) [G-1]	bacterium HMT 352	352	788	24	24	24	23	10	1	1567	11	11	11	11	6	0	0	0	0	0	0	0	0
Bacteria	Saccharibacteria (TM7)	Saccharibacteria (TM7) [C-1]	Saccharibacteria (TM7) [O-1]	Saccharibacteria (TM7) [F-1]	Saccharibacteria (TM7) [G-1]	bacterium HMT 353	353	788	24	24	24	23	10	1	1567	11	11	11	11	6	0	0	0	0	0	0	0	0
Bacteria	Saccharibacteria (TM7)	Saccharibacteria (TM7) [C-1]	Saccharibacteria (TM7) [O-1]	Saccharibacteria (TM7) [F-1]	Saccharibacteria (TM7) [G-1]	bacterium HMT 488	488	788	24	24	24	23	10	1	1567	11	11	11	11	6	1	0	0	0	0	0	0	0
Bacteria	Saccharibacteria (TM7)	Saccharibacteria (TM7) [C-1]	Saccharibacteria (TM7) [O-1]	Saccharibacteria (TM7) [F-1]	Saccharibacteria (TM7) [G-1]	bacterium HMT 869	869	788	24	24	24	23	10	1	1567	11	11	11	11	6	0	0	0	0	0	0	0	0
Bacteria	Saccharibacteria (TM7)	Saccharibacteria (TM7) [C-1]	Saccharibacteria (TM7) [O-1]	Saccharibacteria (TM7) [F-1]	Saccharibacteria (TM7) [G-1]	bacterium HMT 952	952	788	24	24	24	23	10	1	1567	11	11	11	11	6	2	0	0	0	0	0	0	0
Bacteria	Saccharibacteria (TM7)	Saccharibacteria (TM7) [C-1]	Saccharibacteria (TM7) [O-1]	Saccharibacteria (TM7) [F-1]	Saccharibacteria (TM7) [G-1]	bacterium HMT 957	957	788	24	24	24	23	10	1	1567	11	11	11	11	6	1	0	0	0	0	0	0	0
Bacteria	Saccharibacteria (TM7)	Saccharibacteria (TM7) [C-1]	Saccharibacteria (TM7) [O-1]	Saccharibacteria (TM7) [F-1]	Saccharibacteria (TM7) [G-2]	bacterium HMT 350	350	788	24	24	24	23	1	1	1567	11	11	11	11	0	0	0	0	0	0	0	0	0
Bacteria	Saccharibacteria (TM7)	Saccharibacteria (TM7) [C-1]	Saccharibacteria (TM7) [O-1]	Saccharibacteria (TM7) [F-1]	Saccharibacteria (TM7) [G-3]	bacterium HMT 351	351	788	24	24	24	23	4	1	1567	11	11	11	11	0	0	0	0	0	0	0	0	0
Bacteria	Saccharibacteria (TM7)	Saccharibacteria (TM7) [C-1]	Saccharibacteria (TM7) [O-1]	Saccharibacteria (TM7) [F-1]	Saccharibacteria (TM7) [G-3]	bacterium HMT 364	364	788	24	24	24	23	4	1	1567	11	11	11	11	0	0	0	0	0	0	0	0	0
Bacteria	Saccharibacteria (TM7)	Saccharibacteria (TM7) [C-1]	Saccharibacteria (TM7) [O-1]	Saccharibacteria (TM7) [F-1]	Saccharibacteria (TM7) [G-3]	bacterium HMT 367	367	788	24	24	24	23	4	1	1567	11	11	11	11	0	0	0	0	0	0	0	0	0
Bacteria	Saccharibacteria (TM7)	Saccharibacteria (TM7) [C-1]	Saccharibacteria (TM7) [O-1]	Saccharibacteria (TM7) [F-1]	Saccharibacteria (TM7) [G-3]	bacterium HMT 371	371	788	24	24	24	23	4	1	1567	11	11	11	11	0	0	0	0	0	0	0	0	0
Bacteria	Saccharibacteria (TM7)	Saccharibacteria (TM7) [C-1]	Saccharibacteria (TM7) [O-1]	Saccharibacteria (TM7) [F-1]	Saccharibacteria (TM7) [G-4]	bacterium HMT 355	355	788	24	24	24	23	1	1	1567	11	11	11	11	0	0	0	0	0	0	0	0	0
Bacteria	Saccharibacteria (TM7)	Saccharibacteria (TM7) [C-1]	Saccharibacteria (TM7) [O-1]	Saccharibacteria (TM7) [F-1]	Saccharibacteria (TM7) [G-6]	bacterium HMT 870	870	788	24	24	24	23	1	1	1567	11	11	11	11	0	0	0	0	0	0	0	0	0
Bacteria	Saccharibacteria (TM7)	Saccharibacteria (TM7) [C-1]	Saccharibacteria (TM7) [O-1]	Saccharibacteria (TM7) [F-1]	Saccharibacteria (TM7) [G-7]	bacterium HMT 954	954	788	24	24	24	23	4	1	1567	11	11	11	11	3	0	0	0	0	0	0	0	0
Bacteria	Saccharibacteria (TM7)	Saccharibacteria (TM7) [C-1]	Saccharibacteria (TM7) [O-1]	Saccharibacteria (TM7) [F-1]	Saccharibacteria (TM7) [G-7]	bacterium HMT 986	986	788	24	24	24	23	4	1	1567	11	11	11	11	3	1	0	0	0	0	0	0	0
Bacteria	Saccharibacteria (TM7)	Saccharibacteria (TM7) [C-1]	Saccharibacteria (TM7) [O-1]	Saccharibacteria (TM7) [F-1]	Saccharibacteria (TM7) [G-7]	bacterium HMT 987	987	788	24	24	24	23	4	1	1567	11	11	11	11	3	1	0	0	0	0	0	0	0
Bacteria	Saccharibacteria (TM7)	Saccharibacteria (TM7) [C-1]	Saccharibacteria (TM7) [O-1]	Saccharibacteria (TM7) [F-1]	Saccharibacteria (TM7) [G-7]	bacterium HMT 989	989	788	24	24	24	23	4	1	1567	11	11	11	11	3	1	0	0	0	0	0	0	0
Bacteria	Saccharibacteria (TM7)	Saccharibacteria (TM7) [C-1]	Saccharibacteria (TM7) [O-1]	Saccharibacteria (TM7) [F-1]	Saccharibacteria (TM7) [G-8]	bacterium HMT 955	955	788	24	24	24	23	1	1	1567	11	11	11	11	1	1	0	0	0	0	0	0	0
Bacteria	Saccharibacteria (TM7)	Saccharibacteria (TM7) [C-1]	Saccharibacteria (TM7) [O-1]	Saccharibacteria (TM7) [F-2]	Saccharibacteria (TM7) [G-5]	bacterium HMT 356	356	788	24	24	24	1	1	1	1567	11	11	11	0	0	0	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	amylovorum	541	788	50	50	50	50	50	1	1567	35	35	35	35	35	0	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	denticola	584	788	50	50	50	50	50	1	1567	35	35	35	35	35	17	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	lecithinolyticum	653	788	50	50	50	50	50	1	1567	35	35	35	35	35	2	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	maltophilum	664	788	50	50	50	50	50	1	1567	35	35	35	35	35	1	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	medium	667	788	50	50	50	50	50	1	1567	35	35	35	35	35	1	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	pallidum	805	788	50	50	50	50	50	1	1567	35	35	35	35	35	9	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	parvum	724	788	50	50	50	50	50	1	1567	35	35	35	35	35	0	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	pectinovorum	725	788	50	50	50	50	50	1	1567	35	35	35	35	35	0	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	putidum	743	788	50	50	50	50	50	1	1567	35	35	35	35	35	1	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	socranskii	769	788	50	50	50	50	50	1	1567	35	35	35	35	35	2	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	sp. HMT 226	226	788	50	50	50	50	50	1	1567	35	35	35	35	35	0	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	sp. HMT 227	227	788	50	50	50	50	50	1	1567	35	35	35	35	35	0	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	sp. HMT 228	228	788	50	50	50	50	50	1	1567	35	35	35	35	35	0	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	sp. HMT 230	230	788	50	50	50	50	50	1	1567	35	35	35	35	35	0	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	sp. HMT 231	231	788	50	50	50	50	50	1	1567	35	35	35	35	35	0	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	sp. HMT 232	232	788	50	50	50	50	50	1	1567	35	35	35	35	35	0	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	sp. HMT 234	234	788	50	50	50	50	50	1	1567	35	35	35	35	35	0	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	sp. HMT 235	235	788	50	50	50	50	50	1	1567	35	35	35	35	35	0	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	sp. HMT 236	236	788	50	50	50	50	50	1	1567	35	35	35	35	35	0	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	sp. HMT 237	237	788	50	50	50	50	50	1	1567	35	35	35	35	35	0	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	sp. HMT 238	238	788	50	50	50	50	50	1	1567	35	35	35	35	35	0	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	sp. HMT 239	239	788	50	50	50	50	50	1	1567	35	35	35	35	35	0	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	sp. HMT 242	242	788	50	50	50	50	50	1	1567	35	35	35	35	35	0	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	sp. HMT 246	246	788	50	50	50	50	50	1	1567	35	35	35	35	35	0	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	sp. HMT 247	247	788	50	50	50	50	50	1	1567	35	35	35	35	35	0	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	sp. HMT 249	249	788	50	50	50	50	50	1	1567	35	35	35	35	35	0	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	sp. HMT 250	250	788	50	50	50	50	50	1	1567	35	35	35	35	35	0	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	sp. HMT 251	251	788	50	50	50	50	50	1	1567	35	35	35	35	35	0	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	sp. HMT 252	252	788	50	50	50	50	50	1	1567	35	35	35	35	35	0	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	sp. HMT 253	253	788	50	50	50	50	50	1	1567	35	35	35	35	35	0	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	sp. HMT 254	254	788	50	50	50	50	50	1	1567	35	35	35	35	35	0	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	sp. HMT 256	256	788	50	50	50	50	50	1	1567	35	35	35	35	35	0	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	sp. HMT 257	257	788	50	50	50	50	50	1	1567	35	35	35	35	35	0	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	sp. HMT 258	258	788	50	50	50	50	50	1	1567	35	35	35	35	35	0	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	sp. HMT 260	260	788	50	50	50	50	50	1	1567	35	35	35	35	35	0	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	sp. HMT 262	262	788	50	50	50	50	50	1	1567	35	35	35	35	35	0	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	sp. HMT 263	263	788	50	50	50	50	50	1	1567	35	35	35	35	35	0	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	sp. HMT 264	264	788	50	50	50	50	50	1	1567	35	35	35	35	35	0	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	sp. HMT 265	265	788	50	50	50	50	50	1	1567	35	35	35	35	35	0	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	sp. HMT 268	268	788	50	50	50	50	50	1	1567	35	35	35	35	35	0	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	sp. HMT 269	269	788	50	50	50	50	50	1	1567	35	35	35	35	35	0	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	sp. HMT 270	270	788	50	50	50	50	50	1	1567	35	35	35	35	35	0	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	sp. HMT 271	271	788	50	50	50	50	50	1	1567	35	35	35	35	35	0	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	sp. HMT 490	490	788	50	50	50	50	50	1	1567	35	35	35	35	35	0	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	sp. HMT 508	508	788	50	50	50	50	50	1	1567	35	35	35	35	35	0	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	sp. HMT 517	517	788	50	50	50	50	50	1	1567	35	35	35	35	35	0	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	sp. HMT 518	518	788	50	50	50	50	50	1	1567	35	35	35	35	35	0	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	sp. HMT 927	927	788	50	50	50	50	50	1	1567	35	35	35	35	35	0	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	sp. HMT 951	951	788	50	50	50	50	50	1	1567	35	35	35	35	35	0	0	0	0	0	0	0	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	vincentii	29	788	50	50	50	50	50	1	1567	35	35	35	35	35	2	0	0	0	0	0	0	0
Bacteria	Synergistetes	Synergistia	Synergistales	Dethiosulfovibrionaceae	Jonquetella	anthropi	777	788	8	8	8	2	1	1	1567	8	8	8	7	3	3	0	0	0	0	0	0	0
Bacteria	Synergistetes	Synergistia	Synergistales	Dethiosulfovibrionaceae	Pyramidobacter	piscolens	357	788	8	8	8	2	1	1	1567	8	8	8	7	4	4	0	0	0	0	0	0	0
Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Fretibacterium	fastidiosum	363	788	8	8	8	6	6	1	1567	8	8	8	1	1	1	0	0	0	0	0	0	0
Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Fretibacterium	sp. HMT 358	358	788	8	8	8	6	6	1	1567	8	8	8	1	1	0	0	0	0	0	0	0	0
Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Fretibacterium	sp. HMT 359	359	788	8	8	8	6	6	1	1567	8	8	8	1	1	0	0	0	0	0	0	0	0
Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Fretibacterium	sp. HMT 360	360	788	8	8	8	6	6	1	1567	8	8	8	1	1	0	0	0	0	0	0	0	0
Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Fretibacterium	sp. HMT 361	361	788	8	8	8	6	6	1	1567	8	8	8	1	1	0	0	0	0	0	0	0	0
Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Fretibacterium	sp. HMT 362	362	788	8	8	8	6	6	1	1567	8	8	8	1	1	0	0	0	0	0	0	0	0
Bacteria	WPS-2	WPS-2 [C-1]	WPS-2 [O-1]	WPS-2 [F-1]	WPS-2 [G-1]	sp. HMT 999	999	788	1	1	1	1	1	1	1567	1	1	1	1	1	1	0	0	0	0	0	0	0
Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	oralis	815	1	1	1	1	1	1	1	3	3	3	3	3	3	3	0	0	0	0	0	0	0

